pair,prop-specific,non-specific,p,l,n,i,r,b,u
"('green', 'hose')",,0.1138141225718797,,,,0.09666580986303382,0.017148312708845884,,0.8861858774281204
"('green', 'eye')",,0.0796039603960396,,,,0.06081408140814081,0.01878987898789879,,0.9203960396039604
"('green', 'willow')",0.004357484620642516,0.160913647755753,0.004357484620642516,,,0.13634085213032582,0.024572795625427205,,0.8347288676236043
"('green', 'blackberry')",,0.1107697868955106,,,,0.10297671032542502,0.007793076570085602,,0.8892302131044894
"('green', 'parka')",0.010101010101010102,0.1717171717171717,0.010101010101010102,,,0.15151515151515152,0.020202020202020204,,0.8181818181818182
"('green', 'lettuce')",0.003778625328706479,0.19326723629526735,0.003778625328706479,,,0.17897526753566287,0.014291968759604487,,0.802954138376026
"('green', 'fir')",0.0024752475247524753,0.07435440764882198,0.0024752475247524753,,,0.05275668438847964,0.02159772326034235,,0.9231703448264256
"('green', 'bra')",,0.23218555714968914,,,,0.23218555714968914,,,0.7678144428503109
"('green', 'moss')",0.011444001543011444,0.12093352192362093,0.011444001543011444,,,0.09804551883759804,0.022888003086022887,,0.8676224765333675
"('green', 'oven')",,0.14403689403689401,,,,0.13556413556413555,0.008472758472758472,,0.855963105963106
"('made_of_wood', 'arrow')",0.010931372837931745,0.06774879012918447,0.010931372837931745,,,0.018372499538225735,0.04937629059095874,,0.9213198370328838
"('made_of_wood', 'cello')",0.00819672131147541,0.04918032786885246,0.00819672131147541,,,0.00819672131147541,0.040983606557377046,,0.9426229508196722
"('made_of_wood', 'dowel')",0.05,0.175,0.05,,,0.075,0.1,,0.775
"('made_of_wood', 'guitar')",,0.04225352112676056,,,,0.004694835680751174,0.03755868544600939,,0.9577464788732394
"('made_of_wood', 'oak')",0.01545762165646149,0.13178214631002255,0.01545762165646149,,,0.039363519174991944,0.09241862713503063,,0.8527602320335159
"('made_of_wood', 'window')",0.008537193319802015,0.0824431150518107,0.008537193319802015,,,0.036133960047003526,0.04630915500480718,,0.9090196916283872
"('made_of_wood', 'beam')",0.01674173484082483,0.08215828660722492,0.01674173484082483,,,0.040303949505162855,0.04185433710206207,,0.9010999785519503
"('made_of_wood', 'footrest')",0.04,0.24,0.04,,,0.12,0.12,,0.72
"('made_of_wood', 'trestle')",0.05555555555555555,0.08333333333333333,0.05555555555555555,,,0.041666666666666664,0.041666666666666664,,0.8611111111111112
"('made_of_wood', 'bridge')",0.007841276297652137,0.06609721374822046,0.007841276297652137,,,0.024653695794635392,0.041443517953585064,,0.9260615099541273
"('made_of_wood', 'barrel')",0.025301348609619283,0.062298603651987104,0.025301348609619283,,,0.03699725504236782,0.025301348609619283,,0.9124000477383937
"('made_of_wood', 'kayak')",0.010559396605908234,0.053090299601927515,0.010559396605908234,,,0.025769956002514142,0.027320343599413367,,0.9363503037921642
"('made_of_wood', 'bamboo')",0.015460385919985624,0.13216199108526758,0.015460385919985624,,,0.04892192067877761,0.08324007040648998,,0.8523776229947467
"('made_of_wood', 'roof')",0.010126582278481013,0.08860759493670886,0.010126582278481013,,,0.035443037974683546,0.053164556962025315,,0.9012658227848102
"('made_of_wood', 'flute')",0.02054794520547945,0.04794520547945205,0.02054794520547945,,,,0.04794520547945205,,0.9315068493150684
"('made_of_wood', 'stick')",0.007561552862158207,0.04905644438802188,0.007561552862158207,,,0.0274202902033218,0.021636154184700086,,0.9433820027498199
"('made_of_wood', 'clock')",0.0037593984962406013,0.02631578947368421,0.0037593984962406013,,,0.011278195488721804,0.015037593984962405,,0.9699248120300752
"('made_of_wood', 'board')",0.002884065537903086,0.024272146391188684,0.002884065537903086,,,0.008826235051341341,0.015445911339847344,,0.9728437880709082
"('made_of_wood', 'fence')",0.009836065573770493,0.05901639344262295,0.009836065573770493,,,0.019672131147540985,0.03934426229508197,,0.9311475409836065
"('made_of_wood', 'oar')",0.011494252873563218,0.08045977011494253,0.011494252873563218,,,0.04597701149425287,0.034482758620689655,,0.9080459770114943
"('made_of_wood', 'pin')",0.010611439842209074,0.03972386587771203,0.010611439842209074,,,0.008389217619986851,0.03133464825772518,,0.949664694280079
"('made_of_wood', 'floorboard')",0.05555555555555555,0.25,0.05555555555555555,,,0.08333333333333333,0.16666666666666666,,0.6944444444444444
"('made_of_wood', 'corkscrew')",0.008131165022660624,0.11108148938060962,0.008131165022660624,,,0.04878699013596374,0.06229449924464587,,0.8807873455967298
"('made_of_wood', 'plywood')",0.015209125475285171,0.09885931558935361,0.015209125475285171,,,0.049429657794676805,0.049429657794676805,,0.8859315589353612
"('made_of_wood', 'bass')",0.006210608427396513,0.03706054468092438,0.006210608427396513,,,0.01220336833275642,0.024857176348167965,,0.9567288468916791
"('made_of_wood', 'lumber')",0.024193548387096774,0.056451612903225805,0.024193548387096774,,,0.016129032258064516,0.04032258064516129,,0.9193548387096774
"('made_of_wood', 'handrail')",0.06896551724137931,0.15517241379310345,0.06896551724137931,,,0.10344827586206896,0.05172413793103448,,0.7758620689655172
"('made_of_wood', 'soffit')",,0.3076923076923077,,,,0.23076923076923078,0.07692307692307693,,0.6923076923076923
"('made_of_wood', 'rod')",0.0020491803278688526,0.04368995373738055,0.0020491803278688526,,,0.026449259653568293,0.017240694083812257,,0.9542608659347506
"('made_of_wood', 'rudder')",,0.05142857142857143,,,,0.017142857142857144,0.03428571428571429,,0.9485714285714286
"('made_of_wood', 'chock')",,0.03597122302158273,,,,0.02158273381294964,0.014388489208633094,,0.9640287769784173
"('made_of_wood', 'hardboard')",0.09090909090909091,0.22727272727272727,0.09090909090909091,,,0.13636363636363635,0.09090909090909091,,0.6818181818181818
"('made_of_wood', 'hutch')",0.06896551724137931,0.034482758620689655,0.06896551724137931,,,,0.034482758620689655,,0.896551724137931
"('made_of_wood', 'spear')",0.006052843895961997,0.05397993480439509,0.006052843895961997,,,0.016161418818447244,0.03781851598594785,,0.9399672212996428
"('made_of_wood', 'mop')",0.00425531914893617,0.06808510638297872,0.00425531914893617,,,0.029787234042553193,0.03829787234042553,,0.9276595744680851
"('made_of_wood', 'boat')",0.0069874519328071245,0.04875531268973892,0.0069874519328071245,,,0.014238008500303581,0.034517304189435334,,0.944257235377454
"('made_of_wood', 'armrest')",0.013888888888888888,0.08333333333333333,0.013888888888888888,,,0.041666666666666664,0.041666666666666664,,0.9027777777777778
"('made_of_wood', 'truss')",,0.08461538461538462,,,,0.05384615384615385,0.03076923076923077,,0.9153846153846154
"('made_of_wood', 'chair')",0.009433962264150943,0.05660377358490566,0.009433962264150943,,,0.025943396226415096,0.030660377358490566,,0.9339622641509434
"('made_of_wood', 'outrigger')",0.016129032258064516,0.0967741935483871,0.016129032258064516,,,0.06451612903225806,0.03225806451612903,,0.8870967741935484
"('made_of_wood', 'ladle')",,0.022222222222222223,,,,,0.022222222222222223,,0.9777777777777777
"('made_of_wood', 'railing')",0.009584664536741214,0.07348242811501597,0.009584664536741214,,,0.03194888178913738,0.04153354632587859,,0.9169329073482428
"('made_of_wood', 'clapboard')",0.012195121951219513,0.10975609756097561,0.012195121951219513,,,0.018292682926829267,0.09146341463414634,,0.8780487804878049
"('made_of_wood', 'violin')",0.008264462809917356,0.049586776859504134,0.008264462809917356,,,0.008264462809917356,0.04132231404958678,,0.9421487603305785
"('made_of_wood', 'transom')",0.01639344262295082,0.09836065573770492,0.01639344262295082,,,0.03278688524590164,0.06557377049180328,,0.8852459016393442
"('made_of_wood', 'puppet')",0.007462686567164179,0.03731343283582089,0.007462686567164179,,,0.007462686567164179,0.029850746268656716,,0.9552238805970149
"('made_of_wood', 'drum')",0.006580444459608582,0.061171484739547866,0.006580444459608582,,,0.017481237804524333,0.04369024693502353,,0.9322480708008435
"('made_of_wood', 'harp')",0.006711409395973154,0.03355704697986577,0.006711409395973154,,,0.006711409395973154,0.026845637583892617,,0.959731543624161
"('made_of_wood', 'timber')",0.013986013986013986,0.05944055944055944,0.013986013986013986,,,0.013986013986013986,0.045454545454545456,,0.9265734265734266
"('made_of_wood', 'table')",0.007350398329969379,0.042939153289444726,0.007350398329969379,,,0.021373688214840383,0.021565465074604342,,0.9497104483805859
"('made_of_wood', 'rafter')",,0.021505376344086023,,,,,0.021505376344086023,,0.978494623655914
"('made_of_wood', 'wood')",0.009690412390245547,0.08282774659992921,0.009690412390245547,,,0.02953047845357871,0.0532972681463505,,0.9074818410098252
"('made_of_wood', 'pencil')",0.010188067444876783,0.07576523994811933,0.010188067444876783,,,0.02723086900129702,0.04853437094682231,,0.914046692607004
"('made_of_wood', 'peg')",0.013619872262985245,0.053459447554798256,0.013619872262985245,,,0.02723974452597049,0.02621970302882776,,0.9329206801822165
"('made_of_wood', 'plunger')",0.01721826992473451,0.08609134962367254,0.01721826992473451,,,0.051654809774203524,0.03443653984946902,,0.8966903804515929
"('made_of_wood', 'joist')",0.07317073170731707,0.1951219512195122,0.07317073170731707,,,0.14634146341463414,0.04878048780487805,,0.7317073170731707
"('made_of_wood', 'lath')",0.1,0.16666666666666666,0.1,,,0.13333333333333333,0.03333333333333333,,0.7333333333333333
"('made_of_wood', 'plough')",,,,,,,,,1.0
"('made_of_wood', 'tray')",0.010135135135135136,0.09797297297297297,0.010135135135135136,,,0.04391891891891892,0.05405405405405406,,0.8918918918918919
"('made_of_wood', 'houseboat')",0.007360265633646929,0.08575908503966058,0.007360265633646929,,,0.04159749123777901,0.04416159380188158,,0.9068806493266925
"('made_of_wood', 'button')",,0.06578947368421052,,,,0.02631578947368421,0.039473684210526314,,0.9342105263157895
"('made_of_wood', 'paddle')",0.01675977653631285,0.0670391061452514,0.01675977653631285,,,0.0335195530726257,0.0335195530726257,,0.9162011173184358
"('made_of_wood', 'plank')",0.018018018018018018,0.04504504504504504,0.018018018018018018,,,0.02702702702702703,0.018018018018018018,,0.9369369369369369
"('made_of_wood', 'spindle')",0.039015085833188835,0.12548407606496734,0.039015085833188835,,,0.07346396162071557,0.052020114444251774,,0.835500838101844
"('made_of_wood', 'club')",0.006041285496353435,0.02617214622749089,0.006041285496353435,,,0.01208257099270687,0.014089575234784019,,0.9677865682761557
"('made_of_wood', 'axe')",0.004667873237102984,0.05957400517406275,0.004667873237102984,,,0.02106279497817346,0.038511210195889295,,0.9357581215888342
"('made_of_wood', 'deck')",0.013289036544850499,0.07308970099667775,0.013289036544850499,,,0.036544850498338874,0.036544850498338874,,0.9136212624584718
"('made_of_wood', 'pine')",0.01805011999721168,0.13577292394865512,0.01805011999721168,,,0.049134999352712136,0.08663792459594301,,0.8461769560541332
"('made_of_wood', 'bow')",0.008102175008162004,0.06244755634738084,0.008102175008162004,,,0.02061894220414024,0.04182861414324061,,0.9294502686444571
"('made_of_wood', 'stool')",0.01609873464265445,0.10797502857645301,0.01609873464265445,,,0.042948610345075654,0.06502641823137735,,0.8759262367808925
"('made_of_wood', 'spade')",0.020175178733657227,0.05452660267804242,0.020175178733657227,,,0.009865900383141762,0.04466070229490066,,0.9252982185883004
"('made_of_wood', 'ladder')",0.0041841004184100415,0.0794979079497908,0.0041841004184100415,,,0.04184100418410042,0.03765690376569038,,0.9163179916317992
"('made_of_wood', 'brush')",0.010169491525423728,0.0576271186440678,0.010169491525423728,,,0.013559322033898305,0.04406779661016949,,0.9322033898305084
"('made_of_wood', 'toothpick')",0.01881902186161821,0.08102321388325445,0.01881902186161821,,,0.06220419202163624,0.01881902186161821,,0.9001577642551273
"('made_of_wood', 'bookcase')",0.027972027972027972,0.11888111888111888,0.027972027972027972,,,0.06293706293706294,0.055944055944055944,,0.8531468531468531
"('made_of_wood', 'broom')",0.012246694650128126,0.07344348546065284,0.012246694650128126,,,0.04284509005539048,0.030598395405262362,,0.914309819889219
"('made_of_wood', 'girder')",,0.12371134020618557,,,,0.061855670103092786,0.061855670103092786,,0.8762886597938144
"('made_of_wood', 'shaft')",0.008464854697183319,0.09478337080364288,0.008464854697183319,,,0.03971275457004985,0.05507061623359302,,0.8967517744991739
"('made_of_wood', 'rake')",0.01133834615906329,0.05209011619370185,0.01133834615906329,,,0.01968864450936164,0.03240147168434021,,0.9365715376472349
"('made_of_wood', 'fir')",0.02270094703443228,0.1426029694230674,0.02270094703443228,,,0.05036694850982193,0.09223602091324547,,0.8346960835425002
"('blue', 'ring')",,0.05804081070422429,,,,0.055293428359552345,0.0027473823446719464,,0.9419591892957757
"('blue', 'football')",,0.04645153521974714,,,,0.044988427319553145,0.0014631079001939929,,0.9535484647802528
"('blue', 'fish')",0.0004813130973173525,0.053364544015641134,0.0004813130973173525,,,0.049079134891662886,0.00428540912397825,,0.9461541428870415
"('blue', 'budgie')",,0.12041607396870554,,,,0.09365694642010433,0.026759127548601234,,0.8795839260312944
"('blue', 'feather')",0.001608225476102891,0.08200629914607806,0.001608225476102891,,,0.0739651717655636,0.008041127380514454,,0.916385475377819
"('blue', 'insect')",,0.06442900931016972,,,,0.0605349387737996,0.0038940705363701214,,0.9355709906898303
"('blue', 'car')",0.0001693766937669377,0.06373111350664286,0.0001693766937669377,,,0.06152289727167145,0.0022082162349714024,,0.9360995097995902
"('blue', 'bellflower')",0.0056022408963585435,0.06266577427431148,0.0056022408963585435,,,0.057063533377952946,0.0056022408963585435,,0.9317319848293298
"('blue', 'flower')",0.0008872151363644717,0.0669286126120164,0.0008872151363644717,,,0.06280962177861736,0.004118990833399041,,0.9321841722516191
"('blue', 'sky')",0.0016940056145758793,0.08334411295205593,0.0016940056145758793,,,0.07605892552430231,0.007285187427753619,,0.9149618814333682
"('blue', 'lagoon')",0.00272394018583043,0.07783282520325203,0.00272394018583043,,,0.07160369483159118,0.0062291303716608595,,0.9194432346109176
"('blue', 'kingfisher')",0.0031104962306512693,0.045767918829934334,0.0031104962306512693,,,0.03883428127614174,0.006933637553792593,,0.9511215849394145
"('blue', 'shark')",0.0009035947326540378,0.05611571251216457,0.0009035947326540378,,,0.05302920172984674,0.0030865107823178344,,0.9429806927551814
"('blue', 'parrot')",0.0015042626711752934,0.06079751113683518,0.0015042626711752934,,,0.05177193510978342,0.009025576027051759,,0.9376982261919895
"('blue', 'gown')",0.001822892477541434,0.0911446238770717,0.001822892477541434,,,0.07656148405674022,0.014583139820331471,,0.9070324836453869
"('blue', 'night')",0.0008223411020468212,0.06265304887598058,0.0008223411020468212,,,0.059929461078128486,0.0027235877978520956,,0.9365246100219726
"('blue', 'jeep')",0.0002947244326554671,0.07180259323581044,0.0002947244326554671,,,0.0685693635082911,0.0032332297275193475,,0.9279026823315341
"('blue', 'water')",0.0007208549742748262,0.059604114367327474,0.0007208549742748262,,,0.05721684871999268,0.0023872656473348,,0.9396750306583976
"('blue', 'taxi')",0.00024084778420038535,0.05981946732729748,0.00024084778420038535,,,0.05714596450116185,0.0026735028261356407,,0.9399396848885021
"('blue', 'feeling')",0.0015350020793086327,0.06404558581784796,0.0015350020793086327,,,0.060746915308204225,0.0032986705096437296,,0.9344194121028434
"('blue', 'peacock')",0.0027114924907502163,0.07696682338525744,0.0027114924907502163,,,0.0695021746378467,0.007464648747410725,,0.9203216841239923
"('blue', 'bus')",0.0003294543602228632,0.06718446990308077,0.0003294543602228632,,,0.06603137373272241,0.001153096170358345,,0.9324860757366964
