context,n_concepts,mean_tfidf,mean_diff,min_tfidf,max_tfidf
exported,13,0.01,0.01,0.0,0.02
suck,13,0.0,0.0,0.0,0.03
disbanded,13,0.0,0.0,0.0,0.0
imagery,13,0.0,0.0,0.0,0.01
jealous,13,0.0,0.0,0.0,0.02
asylum,13,0.0,0.0,0.0,0.0
turquoise,13,0.0,0.0,0.0,0.02
android,13,0.05,0.05,0.0,0.51
shotgun,13,0.0,0.0,0.0,0.01
consciousness,13,0.0,0.0,0.0,0.01
precisely,13,0.0,0.0,0.0,0.0
malay,13,0.0,0.0,0.0,0.02
diversity,13,0.0,0.0,0.0,0.01
timer,13,0.0,0.0,0.0,0.01
chronic,13,0.0,0.0,0.0,0.03
rebellion,13,0.0,0.0,0.0,0.02
sneaks,13,0.0,0.0,0.0,0.0
sensory,13,0.0,0.0,0.0,0.01
saturated,13,0.0,0.0,0.0,0.01
pregnancy,13,0.0,0.0,0.0,0.0
duel,13,0.0,0.0,0.0,0.01
endless,13,0.0,0.0,0.0,0.0
mixtures,13,0.0,0.0,0.0,0.01
nectar,13,0.02,0.02,0.0,0.12
fleshy,13,0.01,0.01,0.0,0.06
pulp,13,0.02,0.02,0.0,0.07
immature,13,0.01,0.01,0.0,0.05
abundant,13,0.01,0.0,0.0,0.01
toxic,13,0.01,0.0,0.0,0.01
processed,13,0.01,0.0,0.0,0.02
texture,13,0.01,0.01,0.0,0.03
blended,13,0.01,0.01,0.0,0.04
organisms,13,0.0,0.0,0.0,0.02
herbal,13,0.01,0.0,0.0,0.02
throwing,13,0.01,0.0,0.0,0.01
ants,13,0.02,0.01,0.0,0.16
ha,13,0.01,0.0,0.0,0.04
subterranean,13,0.0,0.0,0.0,0.01
groove,13,0.03,0.03,0.0,0.34
chambers,13,0.0,0.0,0.0,0.01
eternal,13,0.04,0.04,0.0,0.43
mating,13,0.0,0.0,0.0,0.01
rendition,13,0.0,0.0,0.0,0.0
speculated,13,0.0,0.0,0.0,0.01
institute,13,0.01,0.0,0.0,0.02
assessed,13,0.0,0.0,0.0,0.0
andes,13,0.0,0.0,0.0,0.01
papa,13,0.0,0.0,0.0,0.01
decreasing,13,0.0,0.0,0.0,0.0
spoiled,13,0.0,0.0,0.0,0.01
clarified,13,0.0,0.0,0.0,0.01
essence,13,0.0,0.0,0.0,0.01
trough,13,0.0,0.0,0.0,0.01
unnamed,13,0.0,0.0,0.0,0.01
disambiguation,13,0.0,0.0,0.0,0.01
survives,13,0.0,0.0,0.0,0.01
reluctant,13,0.0,0.0,0.0,0.01
patrol,13,0.01,0.0,0.0,0.03
squad,13,0.0,0.0,0.0,0.01
compared,13,0.0,0.0,0.0,0.01
sauce,13,0.15,0.13,0.02,0.7
phrase,13,0.0,0.0,0.0,0.01
loving,13,0.0,0.0,0.0,0.01
admits,13,0.0,0.0,0.0,0.01
pain,13,0.01,0.01,0.0,0.05
noises,13,0.0,0.0,0.0,0.01
exam,13,0.0,0.0,0.0,0.0
nightmare,13,0.0,0.0,0.0,0.01
formations,13,0.0,0.0,0.0,0.0
submarine,13,0.0,0.0,0.0,0.04
drowning,13,0.0,0.0,0.0,0.01
storyline,13,0.0,0.0,0.0,0.01
cursed,13,0.0,0.0,0.0,0.01
