context,n_concepts,mean_tfidf,mean_diff,min_tfidf,max_tfidf
give,21,0.01,0.0,0.0,0.03
received,21,0.0,0.0,0.0,0.01
even,21,0.01,0.0,0.0,0.01
who,21,0.01,0.0,0.0,0.03
dress,21,0.01,0.01,0.0,0.07
weeks,21,0.0,0.0,0.0,0.01
said,21,0.01,0.0,0.0,0.03
extent,21,0.0,0.0,0.0,0.01
came,21,0.01,0.0,0.0,0.02
stars,21,0.01,0.01,0.0,0.06
appears,21,0.01,0.0,0.0,0.02
dubbed,21,0.0,0.0,0.0,0.01
lived,21,0.01,0.0,0.0,0.02
fly,21,0.01,0.01,0.0,0.03
hawaii,21,0.0,0.0,0.0,0.02
loud,21,0.0,0.0,0.0,0.01
jacket,21,0.0,0.0,0.0,0.02
notably,21,0.0,0.0,0.0,0.0
soon,21,0.0,0.0,0.0,0.01
retrieve,21,0.0,0.0,0.0,0.01
unusual,21,0.0,0.0,0.0,0.01
involves,21,0.0,0.0,0.0,0.01
draws,21,0.0,0.0,0.0,0.01
similarly,21,0.0,0.0,0.0,0.0
rainbow,21,0.01,0.01,0.0,0.12
steals,21,0.0,0.0,0.0,0.02
destroying,21,0.0,0.0,0.0,0.01
1989,21,0.0,0.0,0.0,0.01
falls,21,0.01,0.01,0.0,0.05
been,21,0.01,0.0,0.01,0.02
fairy,21,0.01,0.0,0.0,0.02
quiet,21,0.0,0.0,0.0,0.02
escape,21,0.01,0.0,0.0,0.01
accompanied,21,0.0,0.0,0.0,0.01
becomes,21,0.0,0.0,0.0,0.01
walks,21,0.0,0.0,0.0,0.01
bringing,21,0.0,0.0,0.0,0.01
become,21,0.0,0.0,0.0,0.01
disappeared,21,0.0,0.0,0.0,0.01
mere,21,0.0,0.0,0.0,0.01
curved,20,0.0,0.0,0.0,0.02
float,20,0.01,0.01,0.0,0.02
museum,20,0.0,0.0,0.0,0.01
eye,20,0.03,0.02,0.0,0.32
surface,20,0.01,0.01,0.0,0.07
designer,20,0.01,0.01,0.0,0.09
surfaces,20,0.0,0.0,0.0,0.01
paintings,20,0.01,0.0,0.0,0.03
wire,20,0.0,0.0,0.0,0.02
side,20,0.01,0.0,0.0,0.02
empty,20,0.01,0.0,0.0,0.03
exhibition,20,0.0,0.0,0.0,0.01
visible,20,0.01,0.01,0.0,0.1
clayton,20,0.0,0.0,0.0,0.01
cloth,20,0.01,0.0,0.0,0.04
artwork,20,0.0,0.0,0.0,0.01
designers,20,0.0,0.0,0.0,0.03
reflecting,20,0.0,0.0,0.0,0.01
modern,20,0.0,0.0,0.0,0.01
photography,20,0.0,0.0,0.0,0.01
techniques,20,0.0,0.0,0.0,0.01
displays,20,0.0,0.0,0.0,0.01
early,20,0.01,0.0,0.0,0.01
wax,20,0.0,0.0,0.0,0.01
visitors,20,0.0,0.0,0.0,0.01
throws,20,0.0,0.0,0.0,0.01
feature,20,0.0,0.0,0.0,0.02
photographs,20,0.0,0.0,0.0,0.01
opened,20,0.01,0.0,0.0,0.01
flame,20,0.02,0.02,0.0,0.28
replacing,20,0.0,0.0,0.0,0.01
space,20,0.01,0.0,0.0,0.03
edges,20,0.0,0.0,0.0,0.03
covers,20,0.0,0.0,0.0,0.01
examples,20,0.0,0.0,0.0,0.0
sections,20,0.0,0.0,0.0,0.01
began,20,0.0,0.0,0.0,0.01
drops,20,0.01,0.01,0.0,0.06
reflected,20,0.0,0.0,0.0,0.02
intact,20,0.0,0.0,0.0,0.0
functional,20,0.0,0.0,0.0,0.01
views,20,0.0,0.0,0.0,0.01
threw,20,0.0,0.0,0.0,0.02
formed,20,0.01,0.0,0.0,0.01
general,20,0.01,0.01,0.0,0.05
applications,20,0.0,0.0,0.0,0.01
rays,20,0.01,0.01,0.0,0.08
attached,20,0.01,0.0,0.0,0.02
observation,20,0.01,0.01,0.0,0.17
contact,20,0.01,0.01,0.0,0.09
dedicated,20,0.0,0.0,0.0,0.01
blow,20,0.0,0.0,0.0,0.01
cloud,20,0.0,0.0,0.0,0.03
sits,20,0.0,0.0,0.0,0.01
internal,20,0.0,0.0,0.0,0.01
invisible,20,0.01,0.01,0.0,0.04
media,20,0.0,0.0,0.0,0.02
particularly,20,0.0,0.0,0.0,0.01
prevents,20,0.0,0.0,0.0,0.01
item,20,0.01,0.0,0.0,0.06
damaging,20,0.0,0.0,0.0,0.01
falling,20,0.01,0.01,0.0,0.05
arranged,20,0.0,0.0,0.0,0.02
passes,20,0.0,0.0,0.0,0.01
hands,20,0.0,0.0,0.0,0.01
view,20,0.01,0.01,0.0,0.03
blade,20,0.0,0.0,0.0,0.04
glasgow,20,0.0,0.0,0.0,0.01
increasingly,20,0.0,0.0,0.0,0.02
positioned,20,0.0,0.0,0.0,0.0
creates,20,0.0,0.0,0.0,0.02
600,20,0.0,0.0,0.0,0.01
conceived,20,0.0,0.0,0.0,0.01
keeps,20,0.0,0.0,0.0,0.03
reducing,20,0.0,0.0,0.0,0.01
interesting,20,0.0,0.0,0.0,0.02
pulling,20,0.0,0.0,0.0,0.01
