context,n_concepts,mean_tfidf,mean_diff,min_tfidf,max_tfidf
oath,4,0.0,0.0,0.0,0.0
submarines,4,0.0,0.0,0.0,0.01
1799,4,0.0,0.0,0.0,0.0
philips,4,0.0,0.0,0.0,0.01
1841,4,0.0,0.0,0.0,0.0
wages,4,0.0,0.0,0.0,0.0
courts,4,0.0,0.0,0.0,0.0
theodore,4,0.0,0.0,0.0,0.0
convicted,4,0.0,0.0,0.0,0.0
proprietor,4,0.0,0.0,0.0,0.01
bulgaria,4,0.0,0.0,0.0,0.0
heated,4,0.0,0.0,0.0,0.0
lambert,4,0.0,0.0,0.0,0.0
luis,4,0.0,0.0,0.0,0.0
assassination,4,0.0,0.0,0.0,0.0
heat,4,0.0,0.0,0.0,0.0
owning,4,0.0,0.0,0.0,0.0
amsterdam,4,0.01,0.01,0.0,0.05
meantime,4,0.0,0.0,0.0,0.0
experts,4,0.0,0.0,0.0,0.0
submarine,4,0.0,0.0,0.0,0.01
collar,4,0.02,0.02,0.0,0.07
hotels,4,0.0,0.0,0.0,0.0
acceptance,4,0.0,0.0,0.0,0.0
cloth,4,0.01,0.0,0.0,0.01
household,4,0.0,0.0,0.0,0.0
damaging,4,0.0,0.0,0.0,0.0
objects,4,0.0,0.0,0.0,0.0
wrong,4,0.0,0.0,0.0,0.0
oriented,4,0.0,0.0,0.0,0.0
eliminate,4,0.0,0.0,0.0,0.0
clubs,4,0.0,0.0,0.0,0.0
cities,4,0.0,0.0,0.0,0.0
paying,4,0.0,0.0,0.0,0.01
korean,4,0.0,0.0,0.0,0.0
wave,4,0.0,0.0,0.0,0.01
package,4,0.03,0.03,0.0,0.12
competitors,4,0.0,0.0,0.0,0.0
shell,4,0.0,0.0,0.0,0.0
favor,4,0.0,0.0,0.0,0.0
throws,4,0.0,0.0,0.0,0.01
36,4,0.01,0.01,0.0,0.03
roll,4,0.0,0.0,0.0,0.0
easy,4,0.01,0.01,0.0,0.03
refinery,4,0.01,0.01,0.0,0.04
duchy,4,0.01,0.01,0.0,0.03
prussian,4,0.02,0.01,0.0,0.03
winding,4,0.01,0.01,0.0,0.02
1962,4,0.01,0.01,0.0,0.02
via,4,0.01,0.0,0.0,0.02
holy,4,0.01,0.0,0.0,0.01
horizon,4,0.01,0.01,0.0,0.01
restoring,4,0.0,0.0,0.0,0.01
stamp,4,0.02,0.01,0.0,0.04
shipping,4,0.0,0.0,0.0,0.01
marc,4,0.0,0.0,0.0,0.01
export,4,0.01,0.0,0.0,0.01
kingdom,4,0.01,0.0,0.0,0.01
remote,4,0.0,0.0,0.0,0.01
lower,4,0.01,0.01,0.01,0.02
through,4,0.01,0.01,0.01,0.02
beijing,4,0.01,0.0,0.0,0.01
launch,4,0.02,0.02,0.01,0.06
abandoned,4,0.0,0.0,0.0,0.01
1967,4,0.0,0.0,0.0,0.01
frigate,4,0.01,0.01,0.0,0.01
still,4,0.0,0.0,0.0,0.0
strings,4,0.0,0.0,0.0,0.0
wang,4,0.0,0.0,0.0,0.0
embassy,4,0.0,0.0,0.0,0.01
versatile,4,0.0,0.0,0.0,0.0
georges,4,0.0,0.0,0.0,0.0
paved,4,0.0,0.0,0.0,0.0
attendance,4,0.0,0.0,0.0,0.0
delay,4,0.0,0.0,0.0,0.0
ottawa,4,0.0,0.0,0.0,0.0
midland,4,0.0,0.0,0.0,0.01
duncan,4,0.0,0.0,0.0,0.0
error,4,0.0,0.0,0.0,0.0
saves,4,0.0,0.0,0.0,0.0
teenager,4,0.0,0.0,0.0,0.0
5th,4,0.0,0.0,0.0,0.01
pioneering,4,0.0,0.0,0.0,0.01
triumph,4,0.01,0.01,0.0,0.04
neil,4,0.01,0.0,0.0,0.01
moments,4,0.0,0.0,0.0,0.0
personally,4,0.0,0.0,0.0,0.0
whenever,4,0.0,0.0,0.0,0.01
lewis,4,0.0,0.0,0.0,0.0
licence,4,0.0,0.0,0.0,0.0
fastest,4,0.0,0.0,0.0,0.01
pipe,4,0.01,0.0,0.0,0.02
task,4,0.01,0.0,0.0,0.01
multiple,4,0.0,0.0,0.0,0.01
1952,4,0.0,0.0,0.0,0.01
primarily,4,0.01,0.0,0.0,0.01
afghan,4,0.01,0.01,0.0,0.03
iraq,4,0.01,0.0,0.0,0.01
tips,4,0.0,0.0,0.0,0.0
headquartered,4,0.0,0.0,0.0,0.0
russian,4,0.0,0.0,0.0,0.0
convoy,4,0.01,0.01,0.0,0.02
jewish,4,0.0,0.0,0.0,0.01
pioneered,4,0.0,0.0,0.0,0.01
war,4,0.02,0.02,0.01,0.06
metal,4,0.01,0.01,0.01,0.01
tibet,4,0.0,0.0,0.0,0.01
listening,4,0.0,0.0,0.0,0.01
birmingham,4,0.0,0.0,0.0,0.01
anthology,4,0.01,0.0,0.0,0.01
eventually,4,0.01,0.0,0.0,0.01
evacuation,4,0.0,0.0,0.0,0.01
operative,4,0.0,0.0,0.0,0.0
genuine,4,0.0,0.0,0.0,0.0
ivy,4,0.0,0.0,0.0,0.01
le,4,0.01,0.0,0.0,0.01
pakistani,4,0.0,0.0,0.0,0.0
bays,4,0.0,0.0,0.0,0.0
instituted,4,0.0,0.0,0.0,0.0
settings,4,0.0,0.0,0.0,0.01
clifton,4,0.0,0.0,0.0,0.0
literary,4,0.0,0.0,0.0,0.0
whose,4,0.0,0.0,0.0,0.01
supervision,4,0.0,0.0,0.0,0.0
gig,4,0.0,0.0,0.0,0.0
barney,4,0.02,0.02,0.0,0.06
beauty,4,0.0,0.0,0.0,0.0
henri,4,0.0,0.0,0.0,0.0
oh,4,0.0,0.0,0.0,0.01
add,4,0.0,0.0,0.0,0.0
denver,4,0.0,0.0,0.0,0.01
government,4,0.0,0.0,0.0,0.0
concert,4,0.0,0.0,0.0,0.0
dies,4,0.0,0.0,0.0,0.0
kingdoms,4,0.01,0.01,0.0,0.03
travels,4,0.0,0.0,0.0,0.0
reached,4,0.0,0.0,0.0,0.0
sardinia,4,0.0,0.0,0.0,0.01
orbit,4,0.01,0.0,0.0,0.02
armenian,4,0.0,0.0,0.0,0.01
cr,4,0.0,0.0,0.0,0.0
1821,4,0.0,0.0,0.0,0.0
